"gene_id","ST29_biol_rep_1","ST29_biol_rep_2","ST29_biol_rep_3","ST61_biol_rep_1","ST61_biol_rep_2","ST61_biol_rep_3","ST40_biol_rep_1","ST40_biol_rep_2","ST40_biol_rep_3","ST41_biol_rep_1","ST41_biol_rep_2","ST41_biol_rep_3"
"gene-rpsH",11105,8733,6430,3728,3863,3435,14889,13364,14475,13095,15107,17611
"gene-rpsN-2",4790,4005,2597,1726,1835,1466,6839,6022,5824,5836,6539,8448
"gene-rplE",12822,10840,7952,4613,4674,4408,18682,16203,17382,16031,18291,22343
"gene-rplX",8452,6581,5025,2749,2833,2418,11442,9663,10062,10129,10978,15839
"gene-rplN",11871,6977,5841,3919,4098,3597,13311,12454,11655,10082,13316,15464
"gene-rpsQ",9101,8473,6491,2348,2398,2131,12629,10165,12320,12047,11176,16138
"gene-rpmC",6296,3841,3172,1785,1948,1466,6292,5297,6430,5515,5721,7872
"gene-rplP",13869,7247,6017,3971,4370,4111,13162,12793,12078,9979,13012,14227
"gene-rpsC",27139,13464,11200,6926,7582,6529,23997,21609,21219,18169,22461,25801
"gene-rplV",12886,5993,4500,2544,2893,2551,9995,9984,10037,7351,9544,9059
"gene-rpsS",13895,6420,5422,3222,3432,2997,10579,9565,10001,8564,10161,12486
"gene-rplB",54393,21611,15672,11505,12630,11147,36735,34901,33991,26809,36747,36516
"gene-rplW",14135,4661,3315,2099,2391,2008,7635,7002,7225,5678,7676,7520
"gene-rplD",37673,10552,7766,6095,6730,5717,17611,15669,16605,12876,16865,16903
"gene-rplC",41100,9926,7781,5351,5939,5101,16106,14003,15348,12561,16798,17821
"gene-rpsJ",26706,4894,4445,3763,4257,3718,8862,6647,7906,6957,9067,9540
"gene-SA2049",550,374,399,49,45,35,336,381,345,268,290,152
"gene-SA2050",9508,12164,13329,3473,4086,3628,15563,9851,15830,5577,6861,10976
"gene-topB",5832,2810,4026,742,900,744,2949,3426,3047,2793,2887,3661
"gene-SA2052",2850,2279,2505,395,406,384,1948,2015,2090,1496,1512,1789
"gene-SA2053",973,784,768,270,350,229,924,882,938,1150,1185,1247
"gene-SAS080",72,42,30,23,27,18,47,62,65,40,93,43
"gene-SA2054",257,271,266,117,111,117,336,283,364,319,411,283
"gene-SAS081",501,370,453,71,88,84,383,342,464,355,451,461
"gene-SA2055",1697,1263,1421,217,250,206,1378,1034,1440,1247,1328,1595
"gene-SA2056",4984,3467,3730,1141,1174,996,4556,4011,4444,3935,4147,5026
"gene-fmhB",2997,1514,1685,565,553,480,2382,2227,2299,1776,1908,2545
"gene-SA2058",82,33,36,14,11,12,48,25,37,49,39,19
"gene-SA2059",158,154,175,58,68,59,194,151,210,202,188,218
"gene-SA2060",85,34,20,47,56,36,55,27,53,68,59,48
"gene-SA2061",215,102,89,129,140,116,202,159,194,174,194,154
"gene-SA2062",10530,10449,8904,1285,1323,1359,15139,10947,16939,9958,10051,12853
"gene-moaA",5139,3196,2377,570,574,504,3799,4844,3654,2358,2362,3286
"gene-mobA",2520,1651,1351,287,227,204,1888,2274,1740,1090,1090,1596
"gene-moaD",887,645,497,119,87,78,724,849,734,384,391,575
"gene-moaE",1501,1146,858,121,169,135,1241,1366,1175,690,727,1287
"gene-mobB",1754,1495,1163,155,164,161,1518,1675,1469,870,819,1553
"gene-moeA",5219,2885,2466,556,453,541,3495,3958,3162,1711,1743,2958
"gene-moaC",674,615,982,347,328,333,879,858,901,808,1077,1162
"gene-moaB",2379,1087,1065,199,245,230,1355,1767,1230,702,790,1040
"gene-moeB",5397,2534,2545,474,532,391,3247,3579,2944,1522,1590,2335
"gene-modC",5824,4488,4743,760,727,685,5399,5642,5422,2832,3099,4157
"gene-modB",6873,4818,5755,724,692,756,6147,7305,6340,2968,3554,5263
"gene-modA",11286,8000,9752,780,670,748,10045,11221,10343,4663,4832,7290
"gene-narQ",213,304,222,96,105,81,196,240,229,284,292,276
"gene-SA2076",1040,367,558,174,222,151,633,467,669,719,820,782
"gene-SA2077",554,244,269,60,79,43,308,220,370,377,347,329
"gene-SA2078",446,291,310,52,52,42,319,268,295,202,237,275
"gene-fhuD2",1095,857,556,283,283,231,952,766,905,1300,1560,1334
"gene-SA2080",2000,1406,1034,230,208,247,1801,2086,1776,862,1034,1478
"gene-SAS082",4,2,0,0,0,2,4,2,7,4,4,0
"gene-SA2081",692,498,432,201,206,184,681,799,753,720,689,869
"gene-ureA",169,98,101,49,36,29,151,196,156,97,92,145
"gene-ureB",443,277,218,114,93,100,312,395,297,196,247,352
"gene-ureC",2429,1537,1177,585,528,525,1954,2482,1812,969,1226,1694
"gene-ureE",832,618,386,146,162,126,625,805,605,409,415,600
"gene-ureF",1527,860,614,208,190,176,928,1216,941,552,567,813
"gene-ureG",1644,811,654,276,257,229,981,1277,930,623,679,952
"gene-ureD",1627,940,605,207,222,200,993,1324,969,629,669,808
"gene-sarR",2231,5485,3912,473,586,537,6343,4442,6827,4521,5001,4719
"gene-SA2090",18961,43084,57905,3279,3668,3523,39755,28492,43825,42751,45058,50185
"gene-SA2091",32202,67007,88805,5446,5995,6180,63900,41696,65425,67219,72687,87950
"gene-SA2092",153129,217439,306410,20468,21555,23679,216451,127990,223020,232762,238655,259149
"gene-ssaA",917,266,195,395,595,373,303,214,310,753,926,599
"gene-SAS083",409,135,191,146,95,99,312,398,286,623,734,344
"gene-SA2094",458,317,249,321,279,238,627,383,663,888,940,939
"gene-SA2095",526,275,246,283,232,191,666,322,649,827,854,914
"gene-SA2096",595,453,424,115,112,102,697,428,732,522,494,488
"gene-SA2097",265,302,213,289,306,249,422,244,454,557,614,523
"gene-SA2098",3462,2642,2196,526,499,528,2679,2325,2711,1895,2157,2605
"gene-SA2099",4326,2000,1594,528,569,540,3360,2604,3754,2315,2489,2953
"gene-SA2100",3052,1742,1984,457,562,498,2306,1512,2463,2323,2386,3248
"gene-SA2101",5557,7730,6598,1150,1274,1190,5838,4785,5794,5322,5294,7747
"gene-SA2102",35471,35292,39594,6668,7015,6633,26489,23617,25878,24015,24171,37760
"gene-SA2103",5008,2681,4301,723,898,860,4265,3885,4158,2275,2727,3778
"gene-SA2104",737,304,353,73,66,60,351,265,354,287,295,398
"gene-SA2105",2472,916,1319,247,272,255,1402,1300,1446,1022,1033,1230
"gene-SA2106",843,820,781,180,209,181,1175,940,1235,1068,1082,1162
"gene-SA2107",48,13,19,3,3,4,22,26,15,29,12,6
"gene-SA2108",2547,1798,1623,553,621,517,2118,2050,2151,1785,1859,2010
"gene-SA2109",4205,4251,3534,1110,1359,1119,8113,6672,8263,5355,5894,6448
"gene-SA2110",498,245,337,77,79,67,329,309,335,289,264,307
"gene-SAS084",406,249,241,53,75,67,339,363,326,279,288,273
"gene-SAS085",210,277,340,115,117,128,597,312,576,498,613,527
"gene-SA2111",741,977,1213,392,439,434,1964,896,2036,2077,2006,2194
"gene-SA2112",357,976,1198,421,496,460,2186,848,2343,2302,2376,2450
"gene-SA2113",2613,744,1215,240,268,203,1182,1381,1309,944,1133,1105
"gene-glvC",453,278,388,108,122,135,426,294,434,369,383,484
"gene-SA2115",410,322,471,116,116,108,627,333,670,509,520,452
"gene-SA2116",2032,945,1273,186,169,181,1205,836,1173,995,882,1355
"gene-SA2117",910,560,544,219,195,218,974,523,966,882,951,965
"gene-SA2118",25,60,46,19,13,12,50,49,57,60,47,39
"gene-SA2119",2783,2479,2624,1151,827,907,2831,2696,2743,2559,2638,4199
"gene-SA2120",1222,1890,1937,251,305,278,1666,1547,1686,1211,1220,1849
"gene-hutI",308,207,256,99,72,84,262,237,259,266,218,284
"gene-hutU",152,166,149,48,64,60,141,140,140,191,125,169
"gene-SA2123",117,81,72,17,24,19,96,73,113,81,80,59
"gene-fosB",17,15,18,1,3,2,19,16,28,14,17,17
"gene-SA2125",879,392,597,418,252,272,710,658,676,742,689,1031
"gene-SA2126",5317,4801,3592,1119,1333,1044,4467,3086,4771,3884,4104,4627
"gene-SA2127",2591,1419,1806,370,324,355,1948,2025,1908,1101,1118,1637
"gene-SA2128",511,290,363,97,106,104,475,339,414,359,396,496
"gene-SA2129",5362,3821,5911,918,954,972,5312,5612,5363,3238,3382,5135
"gene-SA2130",2357,1262,1932,216,224,240,1421,1462,1532,892,987,1596
"gene-SA2131",510,350,417,103,121,115,625,448,639,486,438,565
"gene-SA2132",367,220,231,51,89,55,308,192,290,247,206,323
"gene-SA2133",165,137,100,34,40,43,121,113,150,120,124,105
"gene-SAS086",4,3,7,5,5,3,2,3,8,10,5,4
"gene-SA2134",208,176,187,72,66,49,209,235,216,191,186,186
"gene-SA2135",439,140,113,146,175,163,185,165,180,255,238,197
"gene-fni",3183,2456,2840,692,770,698,2560,2492,2348,2121,2249,2973
"gene-SA2137",1800,1943,2108,318,333,306,1511,1492,1711,1626,1467,1740
"gene-SA2138",283,159,245,65,70,77,163,154,183,215,262,247
"gene-SA2139",480,281,469,105,98,89,390,378,334,424,389,401
"gene-SA2140",3150,2050,2571,490,496,490,2767,1923,2832,2246,2621,2701
"gene-SA2141",1476,2556,2701,477,513,521,2773,2349,2857,2337,2644,2306
"gene-SA2142",1144,642,659,204,187,174,816,1048,857,544,582,560
"gene-SA2143",630,182,193,63,60,56,262,241,214,145,149,122
"gene-SA2144",654,630,748,161,178,159,877,675,944,718,731,713
"gene-tcaB",1333,762,1044,146,179,154,943,876,1012,841,939,1145
"gene-tcaA",2224,1640,1933,515,536,500,3287,2718,3348,2186,2410,2824
"gene-tcaR",1039,768,936,341,394,396,1359,1461,1474,1255,1549,1198
"gene-SA2148",97,102,88,68,83,75,184,107,170,171,198,134
"gene-SA2149",759,868,143,70,103,68,5570,9251,5697,226,228,345
"gene-SA2150",748,1454,244,69,88,56,7670,11967,7948,281,262,380
"gene-SA2151",330,258,329,69,80,59,247,179,247,206,203,265
"gene-SA2152",1083,732,913,177,220,197,762,749,836,672,669,788
"gene-SA2153",256,126,125,46,49,48,98,128,138,173,155,122
"gene-SA2154",323,202,214,52,55,54,182,217,180,254,216,165
"gene-SA2155",3520,2187,2608,644,726,682,2821,2994,2646,1783,2031,2949
"gene-SA2156",126054,54997,57174,24267,23669,25341,70691,66987,74943,71995,77550,85664
"gene-SA2157",1759,1029,1256,299,273,267,847,971,925,948,968,1012
"gene-SA2158",2509,1361,1822,590,462,498,1695,1249,1845,2151,2043,2389
"gene-SA2159",390,155,237,24,38,37,175,127,186,214,221,279
"gene-SA2160",1008,271,337,146,130,144,565,551,568,454,543,558
"gene-SA2161",130,88,45,16,14,13,64,139,56,55,58,43
"gene-SA2162",302,294,136,25,31,25,298,374,245,107,110,155
"gene-SA2163",3064,2066,2517,706,779,685,2302,2178,2205,2216,2006,2673
"gene-SA2164",944,324,367,111,158,125,327,338,384,464,475,441
"gene-SA2165",3207,1347,1456,449,473,414,2097,2599,2167,1445,1765,2019
"gene-SA2166",4627,2617,2550,676,719,642,3736,4822,3924,2610,2777,3014
"gene-scrA",5259,1127,956,733,1025,727,1957,1681,1961,1778,2063,2111
"gene-SA2168",111,42,77,15,16,9,47,54,57,76,52,75
"gene-SA2169",875,897,710,317,412,322,1014,976,1079,1299,1220,1099
"gene-SA2170",727,458,434,295,280,194,530,573,548,831,859,919
"gene-SA2171",653,529,629,205,223,208,750,540,828,614,700,719
"gene-gltT",8906,8874,6732,2847,3380,2931,10529,7764,11007,11262,12180,13051
"gene-SA2173",983,2433,1992,367,407,370,2377,1532,2486,2831,2399,3032
"gene-SA2174",5249,2569,4679,944,1003,887,3309,2520,3513,3872,4200,4000
"gene-SA2175",2552,1378,1939,660,744,637,1605,1392,1793,1909,2191,1832
"gene-narK",2463,853,2562,1240,1595,1514,2503,2052,2701,4119,4909,5319
"gene-SA2177",125,67,82,24,30,22,91,85,82,133,111,125
"gene-SA2178",207,101,94,23,29,20,106,93,128,137,87,146
"gene-SA2179",2882,1482,1675,626,674,666,2439,2414,2381,2094,2225,3046
"gene-SA2180",4685,2435,2970,928,1070,945,3816,3584,3691,3450,3601,5196
"gene-SA2181",2609,1139,1644,452,469,437,1648,1503,1672,1708,1602,2710
"gene-narI",1694,817,1095,288,338,350,1362,1120,1352,1610,1495,2191
"gene-SA2183",857,227,493,139,178,166,695,358,691,911,789,1108
"gene-narH",2938,673,1867,738,989,796,2132,1398,1979,2805,2903,4771
"gene-narG",7462,1649,6776,2481,3580,2659,5689,4796,5243,7843,8254,12710
"gene-nasF",3112,1350,2710,1312,1217,1447,2553,2389,2419,2274,2624,4009
"gene-nasE",598,435,837,288,267,322,678,496,689,749,698,1295
"gene-nasD",4471,2126,5804,2314,2311,2670,3869,3664,3625,3540,3748,6905
"gene-SA2189",2088,473,1698,495,486,516,870,958,862,777,808,1535
"gene-SA2190",142,118,132,37,54,39,143,148,149,161,157,196
"gene-SA2191",1465,1775,2549,497,519,554,2375,1944,2452,2230,2473,3162
"gene-SA2192",209,214,165,25,20,44,433,501,469,186,107,67
"gene-SA2193",211,234,200,30,75,36,371,112,306,324,296,259
"gene-SA2194",79980,45803,29378,2168,9376,9743,74155,29385,77075,45126,46376,38337
"gene-SA2195",477,580,642,78,100,77,468,466,417,397,401,447
"gene-SA2196",363,305,370,88,86,81,238,236,279,203,196,287
"gene-SA2197",4227,5021,9783,236,251,209,745,726,731,3266,3379,5363
"gene-SA2198",1918,3094,5823,88,95,76,512,328,512,1814,1520,2924
"gene-fmhA",2265,1390,1439,441,559,558,2466,1409,2485,1283,1411,1700
"gene-SA2200",2645,1466,1229,742,980,625,4081,2930,3890,2544,2865,3126
"gene-SA2201",1845,847,716,366,474,329,2044,1607,2138,1441,1523,1606
"gene-SA2202",4754,1162,1027,500,733,441,3056,2124,3347,2185,2468,2762
"gene-SA2203",832,283,384,207,230,159,542,480,536,826,773,888
"gene-SA2204",2675,1248,944,169,187,158,1973,2576,1897,543,644,923
"gene-SA2205",1191,1017,1188,480,428,568,709,592,740,1587,1700,1577
"gene-sbi",127,265,534,144,142,177,196,438,182,388,884,506
"gene-hlgA",67,34,40,17,9,13,45,45,23,38,58,38
"gene-hlgC",172,375,149,180,129,185,743,407,699,739,706,881
"gene-hlgB",296,912,304,265,237,315,1144,609,1274,1052,1205,1356
"gene-SA2210",76,98,91,22,21,24,160,132,160,87,128,109
"gene-SA2211",162,221,190,47,46,52,358,269,348,242,240,337
"gene-SA2212",290,298,277,59,88,81,508,417,478,342,293,407
"gene-bioB",259,183,159,47,45,45,281,204,290,226,177,276
"gene-bioA",102,57,67,27,19,11,98,69,89,110,101,105
"gene-bioD",17,11,16,1,3,2,12,6,18,20,19,25
"gene-SA2216",297,540,107,39,44,34,781,912,801,213,180,257
"gene-SA2217",336,586,119,32,34,38,777,938,855,150,147,183
"gene-SA2218",40,38,45,16,11,9,57,91,63,35,45,38
"gene-SA2219",92,55,42,37,40,49,64,68,71,69,75,56
"gene-SA2220",2215,916,1073,635,742,618,1359,1418,1289,997,1356,1377
"gene-SA2221",2776,1517,1697,760,809,649,1920,1960,1928,1648,2063,2176
"gene-SA2222",57,84,108,64,76,63,67,44,51,164,193,128
"gene-SA2223",227,81,91,29,39,37,99,92,120,111,120,131
"gene-SA2224",1102,828,1082,203,177,151,904,1136,897,733,771,937
"gene-SA2225",117,132,151,51,56,33,135,138,176,223,170,195
"gene-truncated-SA-11",58,49,62,21,30,17,62,64,49,78,56,70
"gene-SA2228",849,3085,2044,1067,1114,1025,4230,2957,4493,3963,4014,3628
"gene-SA2229",5824,6838,9996,1057,1289,1085,7267,6866,7509,5511,6503,7508
"gene-SA2230",1998,959,1228,223,276,250,1126,1230,1195,953,963,1144
"gene-SA2231",371,477,624,151,141,118,432,563,379,259,276,391
"gene-SA2232",1082,913,1307,233,241,268,965,1164,947,503,549,791
"gene-SA2233",417,676,716,272,304,269,631,485,580,881,1026,978
"gene-opuCD",663,1042,788,462,362,408,697,610,734,1095,1150,1384
"gene-opuCC",813,1113,1104,618,534,518,832,716,833,1389,1318,1760
"gene-opuCB",264,540,511,283,207,246,386,306,437,688,646,850
"gene-opuCA",466,839,1029,502,320,417,687,478,743,1033,1026,1451
"gene-SA2238",658,323,532,211,189,167,344,332,402,388,490,536
"gene-SA2239",247,1209,885,730,808,542,750,566,746,2142,2178,1876
"gene-SA2240",6147,1737,3531,928,981,898,1726,2051,1686,2308,2628,3078
"gene-SA2241",801,1114,572,394,492,389,1493,1281,1499,1555,1788,1567
"gene-SA2242",376,245,304,224,179,123,391,335,339,362,389,485
"gene-SA2243",295,176,249,95,80,65,258,232,240,266,257,338
"gene-SA2244",2611,2503,2561,616,640,591,2729,2925,2754,1931,2246,2670
"gene-SA2245",362,548,486,172,185,145,854,602,870,609,589,694
"gene-SA2246",254,404,394,180,198,183,590,365,727,526,454,640
"gene-SA2247",2308,1149,1713,236,249,266,1385,1097,1551,1223,1084,1329
"gene-SA2248",462,394,365,81,84,72,522,721,473,284,274,387
"gene-SA2249",10,25,23,34,24,12,17,14,19,64,53,38
"gene-SAS087",73,33,30,26,24,18,65,47,83,53,75,32
"gene-SA2250",407,294,300,77,155,119,415,351,386,368,491,413
"gene-opp-1F",154,130,118,32,52,41,143,116,153,197,201,152
"gene-opp-1D",127,134,110,26,49,39,152,114,181,158,212,161
"gene-opp-1C",100,128,72,29,59,30,160,117,157,160,219,130
"gene-opp-1B",197,301,200,49,116,99,350,223,361,395,434,330
"gene-opp-1A",1044,1183,679,195,383,373,988,625,936,1302,1457,1125
"gene-SA2256",1108,1670,372,65,182,178,1544,868,1608,693,1128,599
"gene-SA2257",958,1736,329,54,168,139,1671,703,1717,710,1047,544
"gene-SA2258",1250,2002,400,51,168,158,2138,679,2133,719,1240,638
"gene-SA2259",490,194,342,287,169,145,363,291,337,579,496,766
"gene-SA2260",363,112,249,207,158,131,255,210,182,407,410,564
"gene-SA2261",136,656,465,622,622,501,847,510,842,2041,2120,1813
"gene-SA2262",837,274,671,497,321,318,755,571,754,1448,1538,1414
"gene-SA2263",213,103,106,24,29,27,85,72,76,146,114,136
"gene-SA2264",151,97,97,19,25,17,80,57,62,125,119,99
"gene-SA2265",771,685,837,185,229,154,508,397,520,1457,1316,1291
"gene-SA2266",1576,1235,1926,709,957,574,1257,729,1175,3338,2970,3317
"gene-SA2267",837,287,367,186,182,156,480,472,529,412,377,433
"gene-SA2268",33393,12574,20034,5333,4653,5306,9422,11035,11771,15100,20167,19552
"gene-SA2269",235,194,240,50,59,41,201,131,209,265,262,294
"gene-SA2270",194,229,194,56,67,47,327,270,350,246,206,311
"gene-SA2271",206,250,180,52,60,48,343,272,342,278,248,302
"gene-SA2272",742,811,564,230,226,239,1175,874,1136,824,891,1250
"gene-SA2273",549,427,382,106,81,94,546,471,542,468,427,629
"gene-SA2274",280,209,218,36,24,38,255,275,315,228,175,233
"gene-SA2275",133,145,110,21,27,26,204,176,199,143,130,155
"gene-SA2276",559,720,400,96,88,75,1170,1230,1255,458,412,498
"gene-SA2277",636,570,313,106,84,109,1068,1089,1120,455,421,557
"gene-SA2278",231,165,93,31,36,28,249,238,283,164,132,149
"gene-SA2279",337,395,272,142,129,125,834,727,853,362,390,475
"gene-SA2280",10,6,7,19,15,7,16,15,18,52,41,20
"gene-SA2281",4,7,2,7,7,3,7,5,13,30,12,11
"gene-SA2282",31,51,61,11,8,7,81,70,72,47,75,57
"gene-SA2283",172,261,202,75,69,64,352,270,306,275,241,320
"gene-SA2285",679,192,267,54,48,55,175,148,203,292,201,338
"gene-sarT",43,30,30,2,10,2,22,36,27,30,23,32
"gene-sarH2",53,12,18,5,5,1,13,11,14,24,10,12
"gene-gtaB",3326,1670,2364,355,390,451,2312,2521,2165,1391,1684,2238
"gene-tnp-7",0,0,0,0,0,0,0,0,0,0,0,0
"gene-fnbB",61,57,85,110,142,62,64,60,74,679,631,417
"gene-fnb",106,59,118,92,67,43,70,65,92,458,398,270
"gene-SA2292",0,1,1,0,0,1,0,0,0,4,0,0
"gene-gntP",382,302,215,142,142,130,434,328,424,329,334,460
"gene-gntK",258,205,156,67,78,75,339,223,298,202,224,299
"gene-gntR",143,66,62,22,21,30,97,61,109,76,82,117
"gene-SA2296",3004,567,879,227,246,150,1166,2353,1067,736,788,863
"gene-SA2297",1745,469,702,129,106,89,772,1488,826,562,600,740
"gene-SA2298",1325,862,1202,1594,1114,1043,1422,1211,1431,4095,3957,4484
"gene-SA2299",530,181,142,96,124,81,277,295,263,227,187,213
"gene-SA2300",1331,442,409,119,150,136,869,585,838,612,681,736
"gene-SA2301",661,475,411,132,171,145,973,1011,1103,610,611,626
"gene-SA2302",788,790,1073,76,92,92,1666,1070,1766,638,851,1005
"gene-SA2303",720,997,1207,72,116,116,2123,1394,2222,854,910,931
"gene-fbp",344,259,191,69,58,63,324,265,343,223,247,330
"gene-SA2305",93,90,109,96,90,73,118,70,96,275,277,276
"gene-SA2306",74,33,39,15,10,14,46,36,54,70,53,79
"gene-SA2307",158,25,35,7,5,7,32,45,45,72,40,66
"gene-SA2308",962,256,322,63,44,71,345,279,360,162,227,255
"gene-SA2309",808,282,594,254,225,213,451,369,562,550,644,786
"gene-SA2310",2083,533,666,231,260,213,566,505,521,588,623,617
"gene-SA2311",2003,625,545,201,166,166,660,726,711,396,408,512
"gene-ddh",86418,56613,58727,22658,20984,23295,76633,53527,80911,59750,62654,79636
"gene-SA2313",151,103,156,15,32,24,122,90,124,133,98,161
"gene-SA2314",957,2024,1879,184,193,221,2237,1466,2323,1807,1460,1018
"gene-SA2315",918,1874,2128,361,412,415,2666,2115,2822,1809,1872,1990
"gene-srtA",3298,1474,1927,390,490,396,2031,1476,2121,2350,2310,2727
"gene-SA2317",247,145,204,55,73,49,278,224,271,261,286,326
"gene-SA2318",967,293,337,391,474,451,346,429,327,357,401,433
"gene-SA2319",599,161,137,171,212,187,161,198,202,203,216,226
"gene-SA2320",2270,187,239,341,448,428,269,271,252,298,396,386
"gene-SA2321",83,9,3,6,4,6,6,14,14,26,26,9
"gene-SA2322",792,729,910,160,198,190,853,495,822,1052,1053,1191
"gene-SA2323",1839,1690,1458,359,321,366,1611,1811,1470,936,1061,1461
"gene-SA2324",320,361,329,64,61,65,264,373,252,169,206,232
"gene-SA2325",219,343,327,50,62,46,233,221,223,159,170,219
"gene-ptsG",12947,2252,2764,1180,1373,1434,7352,4711,7301,3818,4801,6392
"gene-SA2327",9800,42038,34980,12168,12786,11367,58107,63433,58068,32220,38040,47385
"gene-SA2328",2279,9322,7184,3387,3396,2985,13642,14436,13122,7588,8706,10430
"gene-SA2329",688,3504,2569,1227,1305,1177,5267,5743,5529,2768,3176,3101
"gene-SA2330",655,265,412,109,147,116,621,483,579,412,473,538
"gene-SA2331",1790,877,2006,947,960,778,1357,1478,990,2043,2155,2670
"gene-SA2332",248,128,133,59,63,36,128,113,121,155,142,133
"gene-mvaA",3237,1419,2012,576,664,610,2060,2095,1976,1563,1833,2264
"gene-mvaS",3087,1023,1243,782,785,675,2895,2210,2949,1669,2399,2650
"gene-adaB",1170,640,1077,126,120,104,557,730,549,403,429,678
"gene-clpL",9316,3606,8838,10052,5467,6530,8261,6953,8454,14030,15235,20936
"gene-SAS088",44,54,21,2,2,5,33,68,34,14,24,19
"gene-feoB",408,701,190,34,38,44,405,719,383,210,191,185
"gene-SA2338",35,78,24,1,4,2,34,78,66,28,14,25
"gene-SA2339",128,289,258,79,97,90,268,248,315,344,297,362
"gene-SA2340",857,431,580,178,198,159,617,551,577,509,537,575
"gene-rocA",390,258,240,93,108,117,397,334,402,349,392,434
"gene-SA2342",86,78,62,31,33,27,101,71,91,110,114,127
"gene-SA2343",90,51,123,133,161,106,197,168,176,216,277,218
"gene-copA",4726,3921,4015,1984,2293,2610,4150,5115,4061,4426,6204,6685
"gene-SA2345",1921,1002,1314,390,511,465,1298,1588,1335,1444,2341,2153
"gene-SA2346",1319,2354,2029,578,506,596,3577,2427,3463,1827,2036,2851
"gene-SA2347",1573,1755,1857,620,483,631,2971,2094,2759,1658,1725,2477
"gene-crtN",579,195,316,202,168,136,394,366,403,414,340,660
"gene-crtM",375,97,157,92,100,70,253,216,275,217,195,361
"gene-SA2350",442,109,195,153,118,96,244,266,305,336,232,443
"gene-SA2351",719,124,200,188,118,112,328,271,328,378,277,524
"gene-SA2352",161,15,25,24,10,15,34,29,30,41,33,34
"gene-SA2353",965,125,93,47,65,44,105,78,91,112,137,123
"gene-SA2354",1754,808,817,295,298,236,648,529,659,972,989,940
"gene-SA2355",2502,343,228,7,14,7,64,58,71,83,44,42
"gene-isaA",46074,3603,3134,2887,3955,2296,6548,5790,6319,5992,7485,7045
"gene-SA2357",3095,32730,38323,7470,8793,8623,43722,20535,44485,42709,51076,61209
"gene-SA2358",419,336,489,86,117,88,360,279,341,363,381,424
"gene-SA2359",152,139,163,45,48,41,221,202,220,182,261,163
"gene-SA2360",131,172,184,58,61,51,229,164,252,220,292,327
"gene-SAS089",62,57,67,35,47,40,139,91,127,90,138,133
"gene-SA2361",171,197,166,119,122,111,343,208,351,342,323,430
"gene-SA2362",286,297,229,128,126,119,503,322,502,498,446,591
"gene-SA2363",66,50,32,31,24,24,87,59,93,85,103,121
"gene-SA2364",33,61,66,30,34,30,70,53,87,116,100,95
"gene-SA2365",41,82,85,53,40,49,135,89,152,140,142,151
"gene-SA2366",16,55,60,65,61,44,77,62,67,190,151,151
"gene-SA2367",308,174,275,350,198,233,330,251,284,436,582,837
"gene-SA2368",915,2327,1068,33,234,163,1650,1040,1656,1002,980,515
"gene-SA2369",951,3634,1217,38,295,225,2398,1004,2457,1397,1459,637
"gene-SA2370",929,2888,877,25,229,258,1948,695,1904,1181,1443,635
"gene-SA2371",20,29,27,5,2,7,30,23,32,44,27,22
"gene-SA2372",51,30,31,6,9,3,26,20,28,25,27,30
"gene-SA2373",43,22,30,7,5,4,22,13,28,27,19,25
"gene-SA2374",748,314,561,291,177,250,484,414,497,508,553,731
"gene-SA2375",19059,3429,5940,2092,2736,2314,7722,4259,7633,7590,8856,8690
"gene-SA2376",3249,1229,1753,439,525,429,2668,1237,2782,2652,2609,2924
"gene-SA2377",1451,711,1011,133,176,125,928,831,900,837,979,1133
"gene-SA2378",109,40,59,69,78,47,43,36,56,131,160,132
"gene-SA2379",325,210,341,42,41,33,219,150,243,221,203,281
"gene-SA2380",334,264,241,159,176,144,270,227,260,341,372,432
"gene-SA2381",183,137,128,35,36,36,171,151,155,214,175,180
"gene-SA2382",31,54,47,3,12,4,68,42,54,81,45,59
"gene-SA2383",0,0,0,0,0,0,0,0,0,0,0,0
"gene-ermA-5",0,0,0,0,0,0,0,0,0,0,0,0
"gene-ant(9)-5",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpC-5",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpB-5",0,0,0,0,0,0,0,0,0,0,0,0
"gene-tnpA-5",0,0,0,0,0,0,0,0,0,0,0,0
"gene-truncated-SA-12",291,364,267,37,34,48,611,465,651,276,279,447
"gene-panD",522,766,617,447,481,467,1345,838,1356,1096,1190,1417
"gene-panC",1018,1350,1187,911,915,998,2495,1523,2330,1944,2202,2667
"gene-panB",1521,1114,1156,893,866,892,1823,1171,1795,1573,1698,2164
"gene-SA2393",599,373,377,205,221,203,667,675,648,498,553,643
"gene-SA2394",2545,1498,2197,275,269,295,1825,1985,1810,1196,1304,1946
"gene-SA2395",12815,13712,19620,2728,2524,3287,23995,15486,23652,12920,17598,23441
"gene-SA2396",7913,17614,26670,7819,9956,8716,34605,20906,36268,29096,35562,36607
"gene-SA2397",1990,5053,7318,1631,1878,1865,9147,4971,8446,7943,8479,12144
"gene-SA2398",33,6,28,10,12,11,28,29,34,38,52,19
"gene-SA2399",11050,5126,2344,793,652,667,6482,8627,6796,2027,2641,3232
"gene-mqo2",60754,39497,50485,9149,9261,9322,61666,65780,62789,31986,40458,51736
